timestamp,firewall_id,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received
2026-08-15T17:25:39Z,FW-CORE-01,10.0.5.54,10.0.0.5,57269,53,UDP,ALLOW,64,87
2026-08-15T17:26:20Z,FW-CORE-01,10.0.5.76,10.0.0.4,54235,53,UDP,ALLOW,95,190
2026-08-15T17:27:10Z,FW-CORE-01,10.0.5.11,10.0.0.3,64688,53,UDP,ALLOW,120,95
2026-08-15T17:27:25Z,FW-CORE-01,10.0.5.49,10.0.0.7,55443,53,UDP,ALLOW,114,200
2026-08-15T17:27:32Z,FW-CORE-01,10.0.5.64,10.0.0.5,52843,53,UDP,ALLOW,150,141
2026-08-15T17:27:41Z,FW-CORE-01,10.0.5.39,10.0.0.4,51314,53,UDP,ALLOW,73,123
2026-08-15T17:27:50Z,FW-CORE-01,10.0.5.18,10.0.0.3,54361,53,UDP,ALLOW,115,175
2026-08-15T17:28:18Z,FW-CORE-01,10.0.5.78,10.0.0.5,62908,53,UDP,ALLOW,60,153
2026-08-15T17:28:18Z,FW-CORE-01,10.0.5.77,10.0.0.9,50444,53,UDP,ALLOW,120,104
2026-08-15T17:28:31Z,FW-CORE-01,10.0.5.80,10.0.0.7,61078,53,UDP,ALLOW,72,109
2026-08-15T17:28:36Z,FW-CORE-01,10.0.5.13,10.0.0.2,57035,53,UDP,ALLOW,140,188
2026-08-15T17:29:51Z,FW-CORE-01,10.0.5.74,10.0.0.10,63189,53,UDP,ALLOW,129,146
2026-08-15T17:30:13Z,FW-CORE-01,10.0.5.100,10.0.0.8,55525,53,UDP,ALLOW,102,156
2026-08-15T17:30:48Z,FW-CORE-01,10.0.5.39,10.0.0.3,53762,53,UDP,ALLOW,88,81
2026-08-15T17:31:23Z,FW-CORE-01,10.0.5.87,10.0.0.9,60808,53,UDP,ALLOW,108,177
2026-08-15T17:31:31Z,FW-CORE-01,10.0.5.59,10.0.0.6,59398,53,UDP,ALLOW,91,139
2026-08-15T17:31:36Z,FW-CORE-01,10.0.5.94,10.0.0.9,50333,53,UDP,ALLOW,137,130
2026-08-15T17:31:40Z,FW-CORE-01,10.0.5.34,10.0.0.4,53631,53,UDP,ALLOW,106,132
2026-08-15T17:31:41Z,FW-CORE-01,10.0.5.28,10.0.0.10,61075,53,UDP,ALLOW,68,135
2026-08-15T17:31:48Z,FW-CORE-01,10.0.5.5,10.0.0.5,52739,53,UDP,ALLOW,79,88
2026-08-15T17:32:10Z,FW-CORE-01,10.0.5.81,10.0.0.3,58979,53,UDP,ALLOW,93,96
2026-08-15T17:32:42Z,FW-CORE-01,10.0.5.96,10.0.0.5,51735,53,UDP,ALLOW,99,122
2026-08-15T17:32:59Z,FW-CORE-01,10.0.5.37,10.0.0.2,57175,53,UDP,ALLOW,77,141
2026-08-15T17:33:41Z,FW-CORE-01,10.0.5.93,10.0.0.6,52515,53,UDP,ALLOW,103,112
2026-08-15T17:34:23Z,FW-CORE-01,10.0.5.57,10.0.0.6,55151,53,UDP,ALLOW,79,126
2026-08-15T17:34:24Z,FW-CORE-01,10.0.5.49,10.0.0.4,53622,53,UDP,ALLOW,123,89
2026-08-15T17:34:54Z,FW-CORE-01,10.0.5.81,10.0.0.4,49461,53,UDP,ALLOW,120,118
2026-08-15T17:34:55Z,FW-CORE-01,10.0.5.37,10.0.0.3,52610,53,UDP,ALLOW,97,166
2026-08-15T17:35:35Z,FW-CORE-01,10.0.5.68,10.0.0.8,54513,53,UDP,ALLOW,137,185
2026-08-15T17:36:06Z,FW-CORE-01,10.0.5.87,10.0.0.9,55349,53,UDP,ALLOW,76,161
2026-08-15T17:37:10Z,FW-CORE-01,10.0.5.66,10.0.0.6,59740,53,UDP,ALLOW,84,146
2026-08-15T17:37:26Z,FW-CORE-01,10.0.5.16,10.0.0.4,53241,53,UDP,ALLOW,140,135
2026-08-15T17:37:30Z,FW-CORE-01,10.0.5.57,10.0.0.2,57983,53,UDP,ALLOW,149,81
2026-08-15T17:38:10Z,FW-CORE-01,10.0.5.90,10.0.0.2,56529,53,UDP,ALLOW,114,149
2026-08-15T17:38:17Z,FW-CORE-01,10.0.5.95,10.0.0.9,50524,53,UDP,ALLOW,68,140
2026-08-15T17:38:57Z,FW-CORE-01,10.0.5.20,10.0.0.3,61197,53,UDP,ALLOW,148,91
2026-08-15T17:39:00Z,FW-CORE-01,10.0.5.70,10.0.0.6,64425,53,UDP,ALLOW,96,113
2026-08-15T17:39:06Z,FW-CORE-01,10.0.5.7,10.0.0.2,51131,53,UDP,ALLOW,100,112
2026-08-15T17:39:31Z,FW-CORE-01,10.0.5.89,10.0.0.5,52105,53,UDP,ALLOW,145,100
2026-08-15T17:39:49Z,FW-CORE-01,10.0.5.18,10.0.0.4,62831,53,UDP,ALLOW,98,154
2026-08-15T17:41:56Z,FW-CORE-01,10.0.5.25,10.0.0.5,54248,53,UDP,ALLOW,116,101
2026-08-15T17:42:38Z,FW-CORE-01,10.0.5.40,10.0.0.6,60915,53,UDP,ALLOW,64,192
2026-08-15T17:42:52Z,FW-CORE-01,10.0.5.30,10.0.0.10,55993,53,UDP,ALLOW,98,141
2026-08-15T17:43:06Z,FW-CORE-01,10.0.5.56,10.0.0.6,59658,53,UDP,ALLOW,83,170
2026-08-15T17:43:24Z,FW-CORE-01,10.0.5.26,10.0.0.4,59609,53,UDP,ALLOW,85,173
2026-08-15T17:43:35Z,FW-CORE-01,10.0.5.62,10.0.0.9,58850,53,UDP,ALLOW,83,100
2026-08-15T17:44:10Z,FW-CORE-01,10.0.5.83,10.0.0.8,63638,53,UDP,ALLOW,68,128
2026-08-15T17:45:17Z,FW-CORE-01,10.0.5.38,10.0.0.10,57525,53,UDP,ALLOW,90,177
2026-08-15T17:45:18Z,FW-CORE-01,10.0.5.46,10.0.0.3,58545,53,UDP,ALLOW,105,196
2026-08-15T17:45:44Z,FW-CORE-01,10.0.5.38,10.0.0.8,53554,53,UDP,ALLOW,109,85
2026-08-15T17:45:59Z,FW-CORE-01,10.0.5.43,10.0.0.7,56648,53,UDP,ALLOW,124,126
2026-08-15T17:46:24Z,FW-CORE-01,10.0.5.47,10.0.0.7,60232,53,UDP,ALLOW,133,155
2026-08-15T17:46:34Z,FW-CORE-01,10.0.5.14,10.0.0.10,51197,53,UDP,ALLOW,88,199
2026-08-15T17:47:08Z,FW-CORE-01,10.0.5.36,10.0.0.9,64199,53,UDP,ALLOW,147,199
2026-08-15T17:47:33Z,FW-CORE-01,10.0.5.34,10.0.0.6,60601,53,UDP,ALLOW,131,122
2026-08-15T17:48:05Z,FW-CORE-01,10.0.5.29,10.0.0.3,53204,53,UDP,ALLOW,68,108
2026-08-15T17:49:01Z,FW-CORE-01,10.0.5.8,10.0.0.10,55956,53,UDP,ALLOW,78,174
2026-08-15T17:49:12Z,FW-CORE-01,10.0.5.12,10.0.0.4,52582,53,UDP,ALLOW,114,92
2026-08-15T17:49:15Z,FW-CORE-01,10.0.5.99,10.0.0.9,62900,53,UDP,ALLOW,77,125
2026-08-15T17:50:02Z,FW-CORE-01,10.0.5.13,10.0.0.9,55932,53,UDP,ALLOW,146,92
2026-08-15T17:50:10Z,FW-CORE-01,10.0.5.83,10.0.0.2,54001,53,UDP,ALLOW,141,164
2026-08-15T17:50:22Z,FW-CORE-01,10.0.5.78,10.0.0.10,57295,53,UDP,ALLOW,87,92
2026-08-15T17:51:07Z,FW-CORE-01,10.0.5.20,10.0.0.8,59829,53,UDP,ALLOW,78,163
2026-08-15T17:51:39Z,FW-CORE-01,10.0.5.66,10.0.0.3,49207,53,UDP,ALLOW,67,195
2026-08-15T17:51:51Z,FW-CORE-01,10.0.5.58,10.0.0.6,64853,53,UDP,ALLOW,69,195
2026-08-15T17:52:03Z,FW-CORE-01,10.0.5.3,10.0.0.7,57532,53,UDP,ALLOW,126,117
2026-08-15T17:52:06Z,FW-CORE-01,10.0.5.6,10.0.0.6,57211,53,UDP,ALLOW,131,192
2026-08-15T17:52:49Z,FW-CORE-01,10.0.5.8,10.0.0.2,61621,53,UDP,ALLOW,112,132
2026-08-15T17:53:25Z,FW-CORE-01,10.0.5.44,10.0.0.10,51683,53,UDP,ALLOW,100,188
2026-08-15T17:53:26Z,FW-CORE-01,10.0.5.28,10.0.0.5,61539,53,UDP,ALLOW,79,98
2026-08-15T17:53:37Z,FW-CORE-01,10.0.5.32,10.0.0.5,56060,53,UDP,ALLOW,109,115
2026-08-15T17:54:08Z,FW-CORE-01,10.0.5.56,10.0.0.7,57917,53,UDP,ALLOW,132,167
2026-08-15T17:54:15Z,FW-CORE-01,10.0.5.41,10.0.0.8,60938,53,UDP,ALLOW,149,199
2026-08-15T17:54:17Z,FW-CORE-01,10.0.5.74,10.0.0.4,49647,53,UDP,ALLOW,106,118
2026-08-15T17:54:35Z,FW-CORE-01,10.0.5.68,10.0.0.10,61020,53,UDP,ALLOW,66,139
2026-08-15T17:54:39Z,FW-CORE-01,10.0.5.29,10.0.0.4,61217,53,UDP,ALLOW,119,156
2026-08-15T17:54:48Z,FW-CORE-01,10.0.5.13,10.0.0.8,55205,53,UDP,ALLOW,144,162
2026-08-15T17:55:34Z,FW-CORE-01,10.0.5.81,10.0.0.2,64910,53,UDP,ALLOW,121,101
2026-08-15T17:55:36Z,FW-CORE-01,10.0.5.55,10.0.0.4,61094,53,UDP,ALLOW,83,106
2026-08-15T17:55:39Z,FW-CORE-01,10.0.5.18,10.0.0.2,62416,53,UDP,ALLOW,113,98
2026-08-15T17:56:47Z,FW-CORE-01,10.0.5.59,10.0.0.4,60294,53,UDP,ALLOW,64,142
2026-08-15T17:57:56Z,FW-CORE-01,10.0.5.3,10.0.0.3,53585,53,UDP,ALLOW,64,81
2026-08-15T17:58:56Z,FW-CORE-01,10.0.5.72,10.0.0.6,50650,53,UDP,ALLOW,120,126
2026-08-15T17:59:04Z,FW-CORE-01,10.0.5.68,10.0.0.10,54423,53,UDP,ALLOW,76,98
2026-08-15T17:59:22Z,FW-CORE-01,10.0.5.63,10.0.0.4,59388,53,UDP,ALLOW,125,121
2026-08-15T17:59:23Z,FW-CORE-01,10.0.5.77,10.0.0.5,51226,53,UDP,ALLOW,123,145
2026-08-15T18:00:10Z,FW-CORE-01,10.0.5.44,10.0.0.10,64576,53,UDP,ALLOW,124,185
2026-08-15T18:00:36Z,FW-CORE-01,10.0.5.86,10.0.0.9,55877,53,UDP,ALLOW,94,86
2026-08-15T18:00:49Z,FW-CORE-01,10.0.5.46,10.0.0.5,62126,53,UDP,ALLOW,121,168
2026-08-15T18:01:23Z,FW-CORE-01,10.0.5.53,10.0.0.9,64081,53,UDP,ALLOW,61,166
2026-08-15T18:01:24Z,FW-CORE-01,10.0.5.26,10.0.0.9,55371,53,UDP,ALLOW,116,152
2026-08-15T18:01:36Z,FW-CORE-01,10.0.5.53,10.0.0.9,53791,53,UDP,ALLOW,131,186
2026-08-15T18:01:40Z,FW-CORE-01,10.0.5.7,10.0.0.5,62546,53,UDP,ALLOW,116,192
2026-08-15T18:01:52Z,FW-CORE-01,10.0.5.17,10.0.0.6,62395,53,UDP,ALLOW,107,185
2026-08-15T18:01:59Z,FW-CORE-01,10.0.5.6,10.0.0.3,55256,53,UDP,ALLOW,84,123
2026-08-15T18:02:07Z,FW-CORE-01,10.0.5.63,10.0.0.10,53924,53,UDP,ALLOW,82,105
2026-08-15T18:02:29Z,FW-CORE-01,10.0.5.83,10.0.0.6,64256,53,UDP,ALLOW,64,198
2026-08-15T18:03:33Z,FW-CORE-01,10.0.5.71,10.0.0.5,59181,53,UDP,ALLOW,66,135
2026-08-15T18:03:37Z,FW-CORE-01,10.0.5.21,10.0.0.8,53764,53,UDP,ALLOW,139,127
2026-08-15T18:03:50Z,FW-CORE-01,10.0.5.88,10.0.0.5,62142,53,UDP,ALLOW,99,119
2026-08-15T18:03:57Z,FW-CORE-01,10.0.5.11,10.0.0.6,64673,53,UDP,ALLOW,122,136
2026-08-15T18:04:08Z,FW-CORE-01,10.0.5.83,10.0.0.6,60252,53,UDP,ALLOW,132,173
2026-08-15T18:04:43Z,FW-CORE-01,10.0.5.74,10.0.0.6,53130,53,UDP,ALLOW,124,148
2026-08-15T18:04:56Z,FW-CORE-01,10.0.5.31,10.0.0.8,49324,53,UDP,ALLOW,129,154
2026-08-15T18:05:10Z,FW-CORE-01,10.0.5.69,10.0.0.10,51178,53,UDP,ALLOW,135,177
2026-08-15T18:05:16Z,FW-CORE-01,10.0.5.26,10.0.0.4,49797,53,UDP,ALLOW,116,156
2026-08-15T18:06:19Z,FW-CORE-01,10.0.5.51,10.0.0.6,58732,53,UDP,ALLOW,127,177
2026-08-15T18:06:19Z,FW-CORE-01,10.0.5.10,10.0.0.9,60795,53,UDP,ALLOW,105,96
2026-08-15T18:06:34Z,FW-CORE-01,10.0.5.44,10.0.0.5,51325,53,UDP,ALLOW,140,103
2026-08-15T18:07:13Z,FW-CORE-01,10.0.5.99,10.0.0.7,59688,53,UDP,ALLOW,77,197
2026-08-15T18:07:51Z,FW-CORE-01,10.0.5.43,10.0.0.2,50054,53,UDP,ALLOW,84,86
2026-08-15T18:08:03Z,FW-CORE-01,10.0.5.71,10.0.0.9,55718,53,UDP,ALLOW,120,191
2026-08-15T18:08:27Z,FW-CORE-01,10.0.5.54,10.0.0.2,54869,53,UDP,ALLOW,120,146
2026-08-15T18:08:41Z,FW-CORE-01,10.0.5.62,10.0.0.2,55670,53,UDP,ALLOW,91,97
2026-08-15T18:09:03Z,FW-CORE-01,10.0.5.16,10.0.0.7,56013,53,UDP,ALLOW,140,131
2026-08-15T18:10:17Z,FW-CORE-01,10.0.5.28,10.0.0.2,55610,53,UDP,ALLOW,150,190
2026-08-15T18:10:22Z,FW-CORE-01,10.0.5.81,10.0.0.4,60452,53,UDP,ALLOW,127,174
2026-08-15T18:10:43Z,FW-CORE-01,10.0.5.56,10.0.0.9,58044,53,UDP,ALLOW,88,160
2026-08-15T18:10:44Z,FW-CORE-01,10.0.5.51,10.0.0.2,58719,53,UDP,ALLOW,124,167
2026-08-15T18:11:19Z,FW-CORE-01,10.0.5.81,10.0.0.10,56842,53,UDP,ALLOW,90,130
2026-08-15T18:11:21Z,FW-CORE-01,10.0.5.19,10.0.0.10,52892,53,UDP,ALLOW,116,173
2026-08-15T18:11:23Z,FW-CORE-01,10.0.5.42,10.0.0.2,63352,53,UDP,ALLOW,65,168
2026-08-15T18:11:25Z,FW-CORE-01,10.0.5.77,10.0.0.6,64380,53,UDP,ALLOW,68,148
2026-08-15T18:11:42Z,FW-CORE-01,10.0.5.67,10.0.0.10,49569,53,UDP,ALLOW,146,165
2026-08-15T18:11:58Z,FW-CORE-01,10.0.5.51,10.0.0.7,51511,53,UDP,ALLOW,89,90
2026-08-15T18:12:12Z,FW-CORE-01,10.0.5.76,10.0.0.3,58179,53,UDP,ALLOW,80,152
2026-08-15T18:13:55Z,FW-CORE-01,10.0.5.54,10.0.0.9,55720,53,UDP,ALLOW,61,137
2026-08-15T18:14:07Z,FW-CORE-01,10.0.5.34,10.0.0.8,61900,53,UDP,ALLOW,86,148
2026-08-15T18:14:24Z,FW-CORE-01,10.0.5.50,10.0.0.6,61893,53,UDP,ALLOW,69,87
2026-08-15T18:14:25Z,FW-CORE-01,10.0.5.97,10.0.0.9,52392,53,UDP,ALLOW,81,137
2026-08-15T18:14:29Z,FW-CORE-01,10.0.5.60,10.0.0.6,53163,53,UDP,ALLOW,120,134
2026-08-15T18:15:18Z,FW-CORE-01,10.0.5.43,10.0.0.7,53428,53,UDP,ALLOW,88,194
2026-08-15T18:15:28Z,FW-CORE-01,10.0.5.78,10.0.0.3,62564,53,UDP,ALLOW,78,141
2026-08-15T18:16:01Z,FW-CORE-01,10.0.5.6,10.0.0.6,52453,53,UDP,ALLOW,96,162
2026-08-15T18:16:20Z,FW-CORE-01,10.0.5.17,10.0.0.10,61050,53,UDP,ALLOW,113,188
2026-08-15T18:16:25Z,FW-CORE-01,10.0.5.18,10.0.0.5,56914,53,UDP,ALLOW,86,148
2026-08-15T18:16:27Z,FW-CORE-01,10.0.5.88,10.0.0.5,52752,53,UDP,ALLOW,111,143
2026-08-15T18:16:28Z,FW-CORE-01,10.0.5.24,10.0.0.2,50292,53,UDP,ALLOW,90,137
2026-08-15T18:16:32Z,FW-CORE-01,10.0.5.19,10.0.0.6,65251,53,UDP,ALLOW,67,174
2026-08-15T18:16:46Z,FW-CORE-01,10.0.5.86,10.0.0.6,53054,53,UDP,ALLOW,138,125
2026-08-15T18:17:02Z,FW-CORE-01,10.0.5.13,10.0.0.5,50869,53,UDP,ALLOW,122,118
2026-08-15T18:17:15Z,FW-CORE-01,10.0.5.43,10.0.0.7,53973,53,UDP,ALLOW,136,84
2026-08-15T18:17:28Z,FW-CORE-01,10.0.5.83,10.0.0.2,55640,53,UDP,ALLOW,104,158
2026-08-15T18:17:30Z,FW-CORE-01,10.0.5.23,10.0.0.2,61164,53,UDP,ALLOW,121,162
2026-08-15T18:17:36Z,FW-CORE-01,10.0.5.6,10.0.0.10,55588,53,UDP,ALLOW,134,167
2026-08-15T18:17:38Z,FW-CORE-01,10.0.5.18,10.0.0.4,62770,53,UDP,ALLOW,90,182
2026-08-15T18:18:04Z,FW-CORE-01,10.0.5.94,10.0.0.2,55894,53,UDP,ALLOW,66,143
2026-08-15T18:18:16Z,FW-CORE-01,10.0.5.66,10.0.0.5,65437,53,UDP,ALLOW,68,187
2026-08-15T18:18:17Z,FW-CORE-01,10.0.5.84,10.0.0.8,57676,53,UDP,ALLOW,78,173
2026-08-15T18:18:37Z,FW-CORE-01,10.0.5.79,10.0.0.6,62348,53,UDP,ALLOW,72,98
2026-08-15T18:18:52Z,FW-CORE-01,10.0.5.82,10.0.0.7,65157,53,UDP,ALLOW,138,192
2026-08-15T18:19:17Z,FW-CORE-01,10.0.5.70,10.0.0.3,54588,53,UDP,ALLOW,84,104
2026-08-15T18:19:50Z,FW-CORE-01,10.0.5.17,10.0.0.8,50102,53,UDP,ALLOW,85,86
2026-08-15T18:20:28Z,FW-CORE-01,10.0.5.71,10.0.0.4,61335,53,UDP,ALLOW,111,110
2026-08-15T18:20:59Z,FW-CORE-01,10.0.5.88,10.0.0.3,52015,53,UDP,ALLOW,97,195
2026-08-15T18:21:01Z,FW-CORE-01,10.0.5.4,10.0.0.4,52240,53,UDP,ALLOW,104,106
2026-08-15T18:21:48Z,FW-CORE-01,10.0.5.8,10.0.0.10,49635,53,UDP,ALLOW,96,87
2026-08-15T18:22:19Z,FW-CORE-01,10.0.5.22,10.0.0.9,62677,53,UDP,ALLOW,69,139
2026-08-15T18:22:25Z,FW-CORE-01,10.0.5.64,10.0.0.10,52473,53,UDP,ALLOW,81,185
2026-08-15T18:22:30Z,FW-CORE-01,10.0.5.90,10.0.0.10,57340,53,UDP,ALLOW,91,96
2026-08-15T18:22:32Z,FW-CORE-01,10.0.5.30,10.0.0.6,61376,53,UDP,ALLOW,92,97
2026-08-15T18:23:02Z,FW-CORE-01,10.0.5.86,10.0.0.4,55887,53,UDP,ALLOW,145,164
2026-08-15T18:23:09Z,FW-CORE-01,10.0.5.12,10.0.0.9,65515,53,UDP,ALLOW,126,94
2026-08-15T18:23:18Z,FW-CORE-01,10.0.5.51,10.0.0.4,52814,53,UDP,ALLOW,95,100
2026-08-15T18:23:26Z,FW-CORE-01,10.0.5.62,10.0.0.8,61049,53,UDP,ALLOW,143,135
2026-08-15T18:23:50Z,FW-CORE-01,10.0.5.45,10.0.0.9,49857,53,UDP,ALLOW,121,134
2026-08-15T18:24:17Z,FW-CORE-01,10.0.5.21,10.0.0.3,57491,53,UDP,ALLOW,75,132
2026-08-15T18:24:29Z,FW-CORE-01,10.0.5.29,10.0.0.7,50954,53,UDP,ALLOW,146,97
2026-08-15T18:24:50Z,FW-CORE-01,10.0.5.10,10.0.0.6,55288,53,UDP,ALLOW,70,196
2026-08-15T18:24:58Z,FW-CORE-01,10.0.5.4,10.0.0.8,53093,53,UDP,ALLOW,75,189
2026-08-15T18:25:19Z,FW-CORE-01,10.0.5.35,10.0.0.3,50681,53,UDP,ALLOW,109,116
2026-08-15T18:25:23Z,FW-CORE-01,10.0.5.43,10.0.0.7,55255,53,UDP,ALLOW,60,83
2026-08-15T18:26:22Z,FW-CORE-01,10.0.5.89,10.0.0.6,51259,53,UDP,ALLOW,148,96
2026-08-15T18:26:26Z,FW-CORE-01,10.0.5.36,10.0.0.6,60926,53,UDP,ALLOW,75,128
2026-08-15T18:26:39Z,FW-CORE-01,10.0.5.14,10.0.0.6,62506,53,UDP,ALLOW,102,111
2026-08-15T18:27:09Z,FW-CORE-01,10.0.5.61,10.0.0.2,54139,53,UDP,ALLOW,87,175
2026-08-15T18:27:32Z,FW-CORE-01,10.0.5.67,10.0.0.9,56836,53,UDP,ALLOW,83,160
2026-08-15T18:27:45Z,FW-CORE-01,10.0.5.30,10.0.0.4,57142,53,UDP,ALLOW,108,136
2026-08-15T18:27:47Z,FW-CORE-01,10.0.5.58,10.0.0.2,61296,53,UDP,ALLOW,86,190
2026-08-15T18:27:57Z,FW-CORE-01,10.0.5.40,10.0.0.4,60754,53,UDP,ALLOW,148,179
2026-08-15T18:28:58Z,FW-CORE-01,10.0.5.10,10.0.0.9,51118,53,UDP,ALLOW,75,104
2026-08-15T18:29:12Z,FW-CORE-01,10.0.5.92,10.0.0.7,52142,53,UDP,ALLOW,146,100
2026-08-15T18:29:28Z,FW-CORE-01,10.0.5.17,10.0.0.7,61411,53,UDP,ALLOW,104,97
2026-08-15T18:29:39Z,FW-CORE-01,10.0.5.35,10.0.0.10,57334,53,UDP,ALLOW,60,192
2026-08-15T18:29:52Z,FW-CORE-01,10.0.5.98,10.0.0.10,64635,53,UDP,ALLOW,75,106
2026-08-15T18:29:57Z,FW-CORE-01,10.0.5.3,10.0.0.3,62398,53,UDP,ALLOW,71,191
2026-08-15T18:30:35Z,FW-CORE-01,10.0.5.73,10.0.0.10,50027,53,UDP,ALLOW,99,178
2026-08-15T18:30:44Z,FW-CORE-01,10.0.5.98,10.0.0.3,52546,53,UDP,ALLOW,149,103
2026-08-15T18:30:48Z,FW-CORE-01,10.0.5.10,10.0.0.4,61768,53,UDP,ALLOW,75,86
2026-08-15T18:31:03Z,FW-CORE-01,10.0.5.77,10.0.0.2,63082,53,UDP,ALLOW,148,95
2026-08-15T18:31:05Z,FW-CORE-01,10.0.5.8,10.0.0.4,61927,53,UDP,ALLOW,120,114
2026-08-15T18:31:39Z,FW-CORE-01,10.0.5.55,10.0.0.9,63534,53,UDP,ALLOW,125,83
2026-08-15T18:32:08Z,FW-CORE-01,10.0.5.26,10.0.0.6,55521,53,UDP,ALLOW,73,135
2026-08-15T18:32:20Z,FW-CORE-01,10.0.5.31,10.0.0.5,59111,53,UDP,ALLOW,129,110
2026-08-15T18:32:39Z,FW-CORE-01,10.0.5.48,10.0.0.7,63625,53,UDP,ALLOW,99,153
2026-08-15T18:32:40Z,FW-CORE-01,10.0.5.5,10.0.0.10,60346,53,UDP,ALLOW,116,118
2026-08-15T18:32:52Z,FW-CORE-01,10.0.5.64,10.0.0.3,65242,53,UDP,ALLOW,116,93
2026-08-15T18:33:01Z,FW-CORE-01,10.0.5.42,10.0.0.7,62585,53,UDP,ALLOW,97,146
2026-08-15T18:33:17Z,FW-CORE-01,10.0.5.75,10.0.0.8,57433,53,UDP,ALLOW,90,99
2026-08-15T18:33:27Z,FW-CORE-01,10.0.5.21,10.0.0.6,62001,53,UDP,ALLOW,135,129
2026-08-15T18:33:31Z,FW-CORE-01,10.0.5.31,10.0.0.3,52451,53,UDP,ALLOW,101,197
2026-08-15T18:33:37Z,FW-CORE-01,10.0.5.70,10.0.0.8,49215,53,UDP,ALLOW,135,158
2026-08-15T18:33:38Z,FW-CORE-01,10.0.5.27,10.0.0.4,61864,53,UDP,ALLOW,85,112
2026-08-15T18:34:31Z,FW-CORE-01,10.0.5.27,10.0.0.2,54057,53,UDP,ALLOW,115,100
2026-08-15T18:35:06Z,FW-CORE-01,10.0.5.4,10.0.0.6,53576,53,UDP,ALLOW,92,82
2026-08-15T18:35:06Z,FW-CORE-01,10.0.5.16,10.0.0.7,53913,53,UDP,ALLOW,68,137
2026-08-15T18:35:14Z,FW-CORE-01,10.0.5.100,10.0.0.5,52766,53,UDP,ALLOW,66,88
2026-08-15T18:35:15Z,FW-CORE-01,10.0.5.86,10.0.0.10,63723,53,UDP,ALLOW,90,174
2026-08-15T18:35:22Z,FW-CORE-01,10.0.5.28,10.0.0.4,58481,53,UDP,ALLOW,121,92
2026-08-15T18:35:23Z,FW-CORE-01,10.0.5.45,10.0.0.4,60345,53,UDP,ALLOW,131,190
2026-08-15T18:36:01Z,FW-CORE-01,10.0.5.76,10.0.0.8,64735,53,UDP,ALLOW,89,158
2026-08-15T18:36:06Z,FW-CORE-01,10.0.5.9,10.0.0.5,52531,53,UDP,ALLOW,109,152
2026-08-15T18:37:38Z,FW-CORE-01,10.0.5.59,10.0.0.4,52501,53,UDP,ALLOW,129,179
2026-08-15T18:38:06Z,FW-CORE-01,10.0.5.67,10.0.0.7,57356,53,UDP,ALLOW,64,138
2026-08-15T18:38:23Z,FW-CORE-01,10.0.5.32,10.0.0.6,56651,53,UDP,ALLOW,70,153
2026-08-15T18:39:22Z,FW-CORE-01,10.0.5.4,10.0.0.10,60772,53,UDP,ALLOW,140,137
2026-08-15T18:39:56Z,FW-CORE-01,10.0.5.91,10.0.0.5,58200,53,UDP,ALLOW,110,159
2026-08-15T18:39:56Z,FW-CORE-01,10.0.5.98,10.0.0.10,63417,53,UDP,ALLOW,150,139
2026-08-15T18:40:02Z,FW-CORE-01,10.0.5.45,10.0.0.10,64675,53,UDP,ALLOW,67,91
2026-08-15T18:40:30Z,FW-CORE-01,10.0.5.44,10.0.0.6,54128,53,UDP,ALLOW,145,97
2026-08-15T18:41:10Z,FW-CORE-01,10.0.5.86,10.0.0.9,50448,53,UDP,ALLOW,139,196
2026-08-15T18:41:44Z,FW-CORE-01,10.0.5.94,10.0.0.7,61415,53,UDP,ALLOW,120,138
2026-08-15T18:41:57Z,FW-CORE-01,10.0.5.85,10.0.0.4,50291,53,UDP,ALLOW,66,172
2026-08-15T18:41:59Z,FW-CORE-01,10.0.5.43,10.0.0.5,62751,53,UDP,ALLOW,130,183
2026-08-15T18:42:34Z,FW-CORE-01,10.0.5.69,10.0.0.2,63312,53,UDP,ALLOW,94,108
2026-08-15T18:43:33Z,FW-CORE-01,10.0.5.42,10.0.0.5,54926,53,UDP,ALLOW,64,93
2026-08-15T18:43:40Z,FW-CORE-01,10.0.5.71,10.0.0.9,65177,53,UDP,ALLOW,112,137
2026-08-15T18:43:47Z,FW-CORE-01,10.0.5.91,10.0.0.3,54516,53,UDP,ALLOW,133,114
2026-08-15T18:43:53Z,FW-CORE-01,10.0.5.85,10.0.0.6,51676,53,UDP,ALLOW,68,127
2026-08-15T18:44:07Z,FW-CORE-01,10.0.5.30,10.0.0.2,52680,53,UDP,ALLOW,79,169
2026-08-15T18:44:19Z,FW-CORE-01,10.0.5.65,10.0.0.2,63720,53,UDP,ALLOW,84,194
2026-08-15T18:44:27Z,FW-CORE-01,10.0.5.51,10.0.0.8,55005,53,UDP,ALLOW,66,132
2026-08-15T18:44:46Z,FW-CORE-01,10.0.5.84,10.0.0.4,65426,53,UDP,ALLOW,76,113
2026-08-15T18:44:59Z,FW-CORE-01,10.0.5.37,10.0.0.9,49536,53,UDP,ALLOW,132,154
2026-08-15T18:44:59Z,FW-CORE-01,10.0.5.99,10.0.0.8,64571,53,UDP,ALLOW,93,126
2026-08-15T18:45:50Z,FW-CORE-01,10.0.5.3,10.0.0.9,51274,53,UDP,ALLOW,115,98
